ID,"
ZIP",Total PIF Q1 2010,Total PIF Q2 2010,Total PIF Q3 2010,Total PIF Q4 2010,Total PIF Q1 2011,P&C PIF Q1 2010,P&C PIF Q2 2010,P&C PIF Q3 2010,P&C PIF Q4 2010,P&C PIF Q1 2011,AF PIF Q1 2010,AF PIF Q2 2010,AF PIF Q3 2010,AF PIF Q4 2010,AF PIF Q1 2011,% multi-line Q1 2010,% multi-line Q2 2010,% multi-line Q3 2010,% multi-line Q4 2010,% multi-line Q1 2011,% Retention Q1 2010,% Retention Q2 2010,% Retention Q3 2010,% Retention Q4 2010,% Retention Q1 2011,created_at,updated_at
1098,11790,378,261,255,241,299,164,56,159,397,189,2,330,51,402,104,39,0,100,87,25,21,90,38,16,30,14/9/18 0:00,14/9/18 0:00
1099,11791,276,271,266,67,485,462,489,327,407,170,468,271,341,378,419,79,53,42,11,55,14,79,28,46,20,14/9/18 0:00,14/9/18 0:00
1100,11792,461,380,499,365,375,440,92,85,380,254,492,116,41,111,104,75,32,19,48,35,35,64,84,24,22,14/9/18 0:00,14/9/18 0:00
1101,11793,357,415,132,57,280,34,463,241,235,72,261,145,423,261,356,41,59,33,61,66,40,73,42,63,17,14/9/18 0:00,14/9/18 0:00
1102,11795,93,11,423,185,311,117,96,237,217,419,494,2,242,175,464,85,66,76,13,61,98,76,45,35,42,14/9/18 0:00,14/9/18 0:00
1103,11796,8,181,376,260,263,338,430,487,101,254,462,447,406,161,450,91,50,54,11,39,12,32,58,58,89,14/9/18 0:00,14/9/18 0:00
1104,11797,53,401,309,257,249,126,458,149,419,438,262,145,65,221,448,66,45,55,98,38,39,40,7,52,65,14/9/18 0:00,14/9/18 0:00
1105,11798,470,256,130,317,64,474,105,308,201,491,471,266,47,344,480,23,72,56,82,19,45,61,22,23,31,14/9/18 0:00,14/9/18 0:00
1106,11801,104,283,396,211,239,126,80,478,171,441,83,76,335,243,318,32,54,68,37,46,0,82,15,52,1,14/9/18 0:00,14/9/18 0:00
1107,11803,96,462,333,448,364,389,380,263,395,179,72,178,317,232,393,17,59,37,66,29,17,15,96,2,27,14/9/18 0:00,14/9/18 0:00
1108,11804,118,116,391,122,203,456,270,50,333,374,145,320,458,282,367,47,88,7,75,33,0,2,55,100,40,14/9/18 0:00,14/9/18 0:00
1109,11901,301,98,57,486,99,455,416,66,376,440,283,388,285,335,390,19,51,65,78,53,29,42,30,88,27,14/9/18 0:00,14/9/18 0:00
1110,11933,178,308,480,478,279,499,54,144,355,106,435,225,161,490,484,92,11,56,41,15,99,28,71,21,25,14/9/18 0:00,14/9/18 0:00
1111,11934,328,266,155,178,66,238,488,312,372,287,174,373,125,297,483,81,98,78,5,88,53,4,96,65,86,14/9/18 0:00,14/9/18 0:00
1112,11935,29,454,460,331,454,218,8,498,419,67,156,315,469,193,16,81,46,7,89,60,15,32,30,63,77,14/9/18 0:00,14/9/18 0:00
1113,11937,297,154,1,187,290,437,18,456,86,452,95,421,134,126,334,47,93,33,71,88,66,67,64,57,29,14/9/18 0:00,14/9/18 0:00
1114,11939,160,380,240,413,247,189,306,399,400,286,491,369,186,229,372,53,96,82,2,78,6,81,96,47,45,14/9/18 0:00,14/9/18 0:00
1115,11940,228,268,318,326,218,22,68,451,360,179,44,279,474,476,98,17,50,41,6,58,12,66,67,15,15,14/9/18 0:00,14/9/18 0:00
1116,11941,29,437,471,323,488,365,334,158,102,254,42,299,60,414,400,76,33,74,54,35,66,80,97,12,17,14/9/18 0:00,14/9/18 0:00
1117,11942,54,79,339,72,237,17,390,267,145,68,48,384,320,427,227,2,98,18,0,92,30,3,87,65,37,14/9/18 0:00,14/9/18 0:00
1118,11944,275,262,152,248,255,121,390,153,433,11,101,444,221,12,492,10,28,38,32,39,79,85,46,53,40,14/9/18 0:00,14/9/18 0:00
1119,11946,4,249,46,54,430,389,138,71,384,472,163,86,340,390,25,95,40,70,77,17,82,43,3,54,14,14/9/18 0:00,14/9/18 0:00
1120,11948,138,9,218,121,271,453,438,40,186,139,131,58,94,460,110,13,52,81,75,30,18,88,38,60,36,14/9/18 0:00,14/9/18 0:00
1121,11949,142,177,383,286,140,14,479,428,358,91,15,447,47,239,221,88,35,43,96,24,74,32,27,0,32,14/9/18 0:00,14/9/18 0:00
1122,11950,92,419,91,423,154,403,403,411,150,154,236,88,263,345,453,23,100,10,21,42,51,4,50,77,11,14/9/18 0:00,14/9/18 0:00
1123,11951,426,10,181,137,492,364,482,411,155,156,389,64,474,381,114,88,78,94,54,91,17,90,81,44,35,14/9/18 0:00,14/9/18 0:00
1124,11952,171,245,140,347,192,267,403,218,212,224,389,216,394,402,72,53,86,82,18,49,4,95,24,46,5,14/9/18 0:00,14/9/18 0:00
1125,11953,13,290,56,196,378,440,252,39,354,117,463,18,131,365,412,79,78,11,32,43,87,48,44,29,61,14/9/18 0:00,14/9/18 0:00
1126,11954,449,295,316,157,376,58,345,77,474,295,300,107,370,114,270,42,8,88,43,90,30,35,90,96,88,14/9/18 0:00,14/9/18 0:00
1127,11955,191,178,189,77,214,31,136,224,357,311,334,56,454,448,250,10,43,8,5,98,92,97,99,21,73,14/9/18 0:00,14/9/18 0:00
1128,11957,435,428,390,318,449,298,27,374,351,474,458,432,477,122,351,94,31,77,27,21,3,44,11,22,91,14/9/18 0:00,14/9/18 0:00
1129,11958,407,195,118,324,300,214,479,246,95,26,151,81,276,140,222,1,24,96,98,45,59,4,74,59,89,14/9/18 0:00,14/9/18 0:00
1130,11961,400,372,81,329,86,343,95,369,258,128,85,458,156,74,28,69,56,78,33,67,50,86,5,68,24,14/9/18 0:00,14/9/18 0:00
1131,11963,24,30,170,230,402,26,295,360,9,400,133,132,433,452,305,26,5,100,37,9,79,83,24,78,18,14/9/18 0:00,14/9/18 0:00
1132,11964,296,246,102,67,109,428,23,488,363,304,102,24,165,14,316,84,53,8,30,29,56,55,36,58,12,14/9/18 0:00,14/9/18 0:00
1133,11965,366,48,303,304,27,474,461,462,18,352,130,63,499,365,209,33,69,11,3,82,70,9,30,27,87,14/9/18 0:00,14/9/18 0:00
1134,11967,35,293,172,493,58,105,321,394,188,481,176,116,497,341,336,28,49,17,8,18,75,33,52,39,28,14/9/18 0:00,14/9/18 0:00
1135,11968,402,362,161,24,423,451,395,495,325,18,322,372,260,78,232,3,93,3,70,78,100,57,88,53,62,14/9/18 0:00,14/9/18 0:00
1136,11971,73,299,289,355,203,357,491,121,271,436,419,477,315,31,133,66,65,25,30,35,6,1,6,80,28,14/9/18 0:00,14/9/18 0:00
1137,11976,144,66,189,381,459,21,131,285,265,39,185,386,114,300,359,43,55,88,89,51,76,58,62,92,15,14/9/18 0:00,14/9/18 0:00
1138,11977,494,357,198,459,58,386,227,190,257,149,150,11,309,413,407,29,98,46,90,30,57,16,57,17,23,14/9/18 0:00,14/9/18 0:00
1139,11978,465,372,368,347,293,428,454,70,65,16,336,371,138,462,403,87,19,77,94,21,10,97,24,93,16,14/9/18 0:00,14/9/18 0:00
1140,11980,432,496,51,296,110,310,162,62,83,472,433,147,432,169,354,92,3,49,92,54,60,7,57,16,15,14/9/18 0:00,14/9/18 0:00
1141,90001,320,111,453,345,465,163,400,314,89,237,33,53,144,388,9,52,52,34,69,37,6,49,71,22,25,14/9/18 0:00,14/9/18 0:00
1142,90002,238,154,111,49,130,371,302,259,164,346,393,299,176,200,247,11,52,67,21,80,39,26,73,19,9,14/9/18 0:00,14/9/18 0:00
1143,90003,142,441,77,323,471,444,51,90,421,104,30,343,476,437,309,35,69,84,32,43,99,34,2,69,68,14/9/18 0:00,14/9/18 0:00
1144,90004,235,418,34,107,99,213,105,221,143,299,251,93,107,461,187,64,90,38,93,79,74,57,12,83,84,14/9/18 0:00,14/9/18 0:00
1145,90005,47,496,416,34,435,152,368,139,422,314,452,339,65,478,494,61,35,81,71,35,81,74,12,54,3,14/9/18 0:00,14/9/18 0:00
1146,90006,70,299,269,312,296,440,254,34,417,141,478,311,297,287,299,2,71,14,99,98,38,3,64,34,58,14/9/18 0:00,14/9/18 0:00
1147,90007,346,230,66,167,410,227,302,352,177,195,222,29,232,160,158,16,84,55,36,71,12,7,64,56,53,14/9/18 0:00,14/9/18 0:00
1148,90008,428,352,39,111,108,190,36,45,308,175,40,23,241,162,176,48,82,21,55,43,70,85,28,56,17,14/9/18 0:00,14/9/18 0:00
1149,90010,129,67,384,326,58,434,377,118,422,187,224,245,189,310,433,68,84,79,15,31,68,50,97,9,52,14/9/18 0:00,14/9/18 0:00
1150,90011,274,304,371,426,453,491,166,339,165,325,302,126,442,132,346,52,82,78,36,32,29,33,24,17,57,14/9/18 0:00,14/9/18 0:00
1151,90012,231,158,275,117,187,384,46,297,4,185,256,227,334,472,132,60,58,32,98,41,46,73,28,25,96,14/9/18 0:00,14/9/18 0:00
1152,90013,481,488,231,315,439,74,221,451,494,89,38,424,278,450,240,36,67,87,41,65,63,49,42,91,79,14/9/18 0:00,14/9/18 0:00
1153,90014,94,432,292,69,121,16,101,18,379,44,370,34,234,336,304,92,16,44,64,34,21,34,91,72,62,14/9/18 0:00,14/9/18 0:00
1154,90015,316,353,155,83,169,294,467,336,61,415,467,304,26,262,238,79,96,12,55,33,86,94,55,12,85,14/9/18 0:00,14/9/18 0:00
1155,90016,447,187,57,445,291,149,37,320,113,119,275,133,317,130,322,57,34,12,37,66,12,46,70,94,53,14/9/18 0:00,14/9/18 0:00
1156,90017,448,351,333,454,59,197,46,72,172,380,30,349,10,371,398,20,74,14,91,94,51,65,76,44,40,14/9/18 0:00,14/9/18 0:00
1157,90018,196,325,498,392,420,200,127,432,193,136,94,146,196,124,96,99,34,84,4,2,9,90,1,86,7,14/9/18 0:00,14/9/18 0:00
1158,90019,292,154,118,21,17,60,343,306,306,147,252,306,200,433,224,4,81,1,99,97,16,58,69,87,4,14/9/18 0:00,14/9/18 0:00
1159,90020,398,179,294,160,477,7,237,224,312,46,375,289,180,375,56,44,3,45,25,40,62,34,82,15,38,14/9/18 0:00,14/9/18 0:00
1160,90021,226,466,300,292,220,239,62,470,468,60,420,471,296,405,207,38,36,10,34,44,66,35,56,32,28,14/9/18 0:00,14/9/18 0:00
1161,90022,222,25,341,136,179,241,441,336,141,339,64,485,293,77,78,17,86,68,74,44,57,13,99,37,32,14/9/18 0:00,14/9/18 0:00
1162,90023,248,26,138,69,257,146,356,26,487,333,322,82,285,264,221,29,59,64,71,58,38,21,23,2,58,14/9/18 0:00,14/9/18 0:00
1163,90024,444,206,97,281,457,215,282,181,309,54,189,186,100,25,365,42,67,13,81,55,95,45,2,98,26,14/9/18 0:00,14/9/18 0:00
1164,90025,277,131,281,167,171,49,28,270,133,54,289,21,81,292,445,35,59,91,29,29,78,97,44,38,77,14/9/18 0:00,14/9/18 0:00
1165,90026,142,230,320,198,179,472,422,164,421,357,118,251,380,230,19,29,41,1,91,60,48,16,62,99,48,14/9/18 0:00,14/9/18 0:00
1166,90027,23,298,118,124,89,68,123,134,407,283,294,259,231,494,398,29,26,16,50,65,78,8,62,7,85,14/9/18 0:00,14/9/18 0:00
1167,90028,385,61,358,493,51,112,233,476,445,291,94,298,151,23,325,45,54,20,92,67,47,89,17,83,5,14/9/18 0:00,14/9/18 0:00
1168,90029,400,402,442,489,311,451,50,281,298,445,37,86,80,234,261,41,73,92,97,63,90,51,60,30,44,14/9/18 0:00,14/9/18 0:00
1169,90031,460,425,284,497,141,64,284,480,470,10,347,78,262,158,109,14,38,76,54,70,53,68,32,66,72,14/9/18 0:00,14/9/18 0:00
1170,90032,342,164,124,307,173,445,270,411,176,388,435,493,219,386,497,83,62,5,61,76,81,40,100,77,65,14/9/18 0:00,14/9/18 0:00
1171,90033,292,83,445,420,304,186,74,489,286,387,283,404,468,40,246,74,67,53,57,31,97,26,91,78,99,14/9/18 0:00,14/9/18 0:00
1172,90034,173,365,24,452,54,225,475,1,111,14,244,157,56,354,118,42,2,12,44,72,20,56,16,40,97,14/9/18 0:00,14/9/18 0:00
1173,90035,350,310,296,146,170,459,121,259,450,430,266,32,277,151,336,37,69,98,84,6,26,26,81,50,19,14/9/18 0:00,14/9/18 0:00
1174,90036,193,36,140,374,372,391,141,28,273,483,399,97,186,283,359,26,30,71,54,37,90,39,16,14,8,14/9/18 0:00,14/9/18 0:00
1175,90037,91,99,56,71,210,415,329,312,493,39,191,117,164,33,418,70,29,61,40,48,81,94,8,40,38,14/9/18 0:00,14/9/18 0:00
1176,90038,326,134,236,415,164,364,114,208,188,107,440,269,160,451,408,21,21,61,19,46,25,72,11,4,9,14/9/18 0:00,14/9/18 0:00
1177,90039,361,156,239,407,204,403,265,274,274,18,336,390,234,324,354,76,2,69,99,22,38,97,38,22,50,14/9/18 0:00,14/9/18 0:00
1178,90040,235,437,46,32,124,248,130,122,399,234,196,213,147,443,480,86,83,6,84,35,75,82,59,38,8,14/9/18 0:00,14/9/18 0:00
1179,90041,497,161,434,80,282,497,390,51,76,186,253,321,187,227,293,88,94,60,39,30,97,67,49,56,90,14/9/18 0:00,14/9/18 0:00
1180,90042,6,309,362,428,211,345,91,141,81,310,291,307,46,357,336,93,74,78,91,55,74,18,30,61,46,14/9/18 0:00,14/9/18 0:00
1181,90043,317,162,351,268,475,401,451,154,436,2,179,483,198,356,132,85,74,76,90,76,22,34,9,61,55,14/9/18 0:00,14/9/18 0:00
1182,90044,131,173,367,405,84,475,389,434,88,64,22,105,11,155,37,81,99,6,24,70,24,84,59,5,90,14/9/18 0:00,14/9/18 0:00
1183,90045,293,275,228,295,293,39,482,241,361,18,117,153,280,298,478,42,29,11,12,88,32,75,31,36,2,14/9/18 0:00,14/9/18 0:00
1184,90046,392,17,153,223,55,289,140,36,380,333,114,41,343,401,143,45,20,91,51,80,73,83,85,6,45,14/9/18 0:00,14/9/18 0:00
1185,90047,98,301,426,177,486,273,474,94,428,52,192,229,184,448,29,12,94,70,61,28,45,50,10,83,97,14/9/18 0:00,14/9/18 0:00
1186,90048,306,315,41,177,393,41,118,68,289,400,247,498,292,272,175,22,22,75,44,26,53,83,94,25,0,14/9/18 0:00,14/9/18 0:00
1187,90049,461,82,157,164,355,324,161,465,223,96,224,340,64,60,308,67,6,55,42,67,66,91,90,95,29,14/9/18 0:00,14/9/18 0:00
1188,90056,442,40,40,9,351,499,268,240,32,220,81,108,245,5,60,41,85,67,44,41,49,4,69,24,30,14/9/18 0:00,14/9/18 0:00
1189,90057,135,356,485,468,86,123,306,172,44,195,451,88,293,466,465,56,92,83,36,15,10,69,82,10,76,14/9/18 0:00,14/9/18 0:00
1190,90058,81,11,187,194,381,70,26,32,1,177,347,151,311,132,273,2,3,23,32,10,95,42,5,86,63,14/9/18 0:00,14/9/18 0:00
1191,90059,131,485,185,321,208,437,487,151,481,78,230,246,443,238,305,91,43,13,69,5,86,56,71,63,92,14/9/18 0:00,14/9/18 0:00
1192,90061,4,350,321,188,173,477,310,442,455,281,488,16,437,2,207,43,64,100,78,25,37,77,27,37,63,14/9/18 0:00,14/9/18 0:00
1193,90062,149,482,393,166,328,323,482,14,54,241,457,314,134,482,432,96,93,70,11,41,67,94,53,22,61,14/9/18 0:00,14/9/18 0:00
1194,90063,159,168,207,220,242,349,19,425,128,297,293,61,130,376,197,10,98,39,48,56,51,56,38,99,94,14/9/18 0:00,14/9/18 0:00
1195,90064,33,262,317,375,7,54,180,307,135,97,447,266,136,212,148,66,29,30,45,92,7,75,70,67,2,14/9/18 0:00,14/9/18 0:00
1196,90065,356,320,245,116,304,260,394,281,235,122,144,81,477,25,366,19,32,23,23,62,48,70,3,88,24,14/9/18 0:00,14/9/18 0:00
1197,90066,162,301,362,143,182,144,148,221,223,244,242,87,56,497,492,31,74,12,33,100,87,5,68,63,93,14/9/18 0:00,14/9/18 0:00
1198,90067,63,162,250,478,466,360,309,422,359,178,372,104,31,306,89,100,57,78,41,41,98,45,13,44,84,14/9/18 0:00,14/9/18 0:00
1199,90068,284,114,438,474,459,150,371,410,148,384,264,243,238,227,112,23,100,9,17,95,76,86,77,65,20,14/9/18 0:00,14/9/18 0:00
1200,90069,56,55,238,42,120,100,377,74,62,315,27,140,447,242,228,61,65,100,69,57,25,77,40,11,29,14/9/18 0:00,14/9/18 0:00
1201,90071,293,156,301,297,208,270,104,165,236,407,119,445,469,155,450,7,87,11,44,13,74,69,39,55,70,14/9/18 0:00,14/9/18 0:00
1202,90077,354,227,50,297,213,86,237,79,185,352,489,375,117,473,18,8,32,14,80,36,66,31,61,88,94,14/9/18 0:00,14/9/18 0:00
1203,90201,25,429,42,3,336,463,371,351,202,335,422,469,483,338,349,64,91,39,13,34,9,5,88,54,43,14/9/18 0:00,14/9/18 0:00
1204,90210,458,496,218,13,31,452,119,57,381,322,305,197,87,247,321,1,86,89,2,18,21,42,45,18,11,14/9/18 0:00,14/9/18 0:00
1205,90211,345,357,13,115,394,147,346,129,44,348,146,202,181,358,191,72,73,34,57,4,59,40,19,43,46,14/9/18 0:00,14/9/18 0:00
1206,90212,57,70,29,246,425,65,422,480,316,307,212,266,85,168,132,11,51,46,77,54,18,68,22,96,72,14/9/18 0:00,14/9/18 0:00
1207,90220,256,399,233,361,377,149,89,222,74,112,388,5,33,275,325,91,70,15,27,7,44,24,23,14,87,14/9/18 0:00,14/9/18 0:00
1208,90221,332,315,25,278,388,446,454,29,432,171,135,13,295,7,359,91,75,54,100,84,74,52,73,22,43,14/9/18 0:00,14/9/18 0:00
1209,90222,210,283,438,261,121,329,338,416,363,235,82,134,55,420,96,52,8,98,69,68,91,20,94,87,21,14/9/18 0:00,14/9/18 0:00
1210,90230,254,351,127,307,34,86,146,157,345,144,52,256,8,61,193,27,81,17,82,22,5,100,71,55,80,14/9/18 0:00,14/9/18 0:00
1211,90232,150,372,468,409,431,430,176,232,326,287,264,442,125,492,247,35,58,73,13,40,70,27,2,87,85,14/9/18 0:00,14/9/18 0:00
1212,90240,172,65,431,462,126,431,470,28,315,138,47,205,411,157,397,28,24,18,67,42,34,67,1,88,55,14/9/18 0:00,14/9/18 0:00
1213,90241,430,484,184,188,295,215,380,255,490,308,156,230,125,365,342,81,26,5,88,96,85,26,10,62,89,14/9/18 0:00,14/9/18 0:00
1214,90242,250,33,94,335,338,47,88,216,474,243,386,389,400,362,187,26,38,43,31,53,40,97,20,56,94,14/9/18 0:00,14/9/18 0:00
1215,90245,96,139,391,308,178,355,148,89,72,146,341,151,116,255,70,13,55,79,89,46,91,11,50,0,46,14/9/18 0:00,14/9/18 0:00
1216,90247,104,193,281,383,469,352,280,44,115,474,200,232,365,439,461,43,71,76,97,63,97,48,91,14,67,14/9/18 0:00,14/9/18 0:00
1217,90248,224,224,204,404,405,379,310,377,397,132,376,48,157,223,473,67,55,67,100,59,56,21,21,10,27,14/9/18 0:00,14/9/18 0:00
1218,90249,5,475,118,238,329,34,311,339,376,380,69,342,143,43,201,100,38,70,42,74,81,52,97,39,16,14/9/18 0:00,14/9/18 0:00
1219,90250,216,270,85,97,364,420,147,254,497,276,391,114,164,424,420,6,47,60,50,22,97,46,86,62,19,14/9/18 0:00,14/9/18 0:00
1220,90254,192,472,356,190,405,432,482,47,303,352,84,312,8,275,384,48,78,90,67,30,83,49,25,71,13,14/9/18 0:00,14/9/18 0:00
1221,90255,73,47,27,325,122,138,55,152,369,253,94,491,169,174,185,6,51,27,74,64,80,34,57,86,57,14/9/18 0:00,14/9/18 0:00
1222,90260,302,116,465,246,173,268,418,243,42,395,99,343,247,181,120,8,23,33,93,78,17,26,33,36,63,14/9/18 0:00,14/9/18 0:00
1223,90262,463,115,252,256,342,97,316,122,311,74,268,36,2,72,78,33,4,69,34,30,39,71,21,85,81,14/9/18 0:00,14/9/18 0:00
1224,90263,371,210,35,1,175,286,45,227,162,404,107,5,447,61,406,79,64,11,83,25,77,78,53,12,11,14/9/18 0:00,14/9/18 0:00
1225,90265,230,401,368,482,442,246,309,23,247,362,103,354,152,476,208,3,5,59,93,53,93,32,65,22,8,14/9/18 0:00,14/9/18 0:00
1226,90266,486,318,100,153,243,116,372,312,173,122,152,357,204,237,495,89,68,1,40,3,13,96,6,67,33,14/9/18 0:00,14/9/18 0:00
1227,90270,120,165,392,176,285,441,485,237,20,104,174,148,1,210,269,85,41,74,58,11,90,62,1,55,84,14/9/18 0:00,14/9/18 0:00
1228,90272,261,498,386,350,65,411,315,273,156,51,85,422,384,120,12,92,78,39,24,97,7,67,30,27,95,14/9/18 0:00,14/9/18 0:00
1229,90274,195,83,285,157,143,380,229,134,128,384,328,54,175,77,474,2,65,25,77,65,78,17,86,80,16,14/9/18 0:00,14/9/18 0:00
1230,90275,417,22,421,328,190,126,86,261,345,195,232,113,275,114,358,9,94,15,23,7,99,28,25,2,30,14/9/18 0:00,14/9/18 0:00
1231,90277,292,434,165,210,406,123,328,360,452,402,86,57,243,161,254,27,11,69,80,5,32,100,4,86,61,14/9/18 0:00,14/9/18 0:00
1232,90278,168,385,119,319,97,296,281,201,493,99,359,432,9,238,394,37,34,57,16,29,19,15,85,68,74,14/9/18 0:00,14/9/18 0:00
1233,90280,360,433,374,443,429,95,479,388,407,477,488,379,395,226,312,80,19,47,41,63,45,10,77,42,30,14/9/18 0:00,14/9/18 0:00
1234,90290,237,471,211,354,223,380,343,154,87,195,114,324,48,149,136,59,88,37,7,89,24,19,63,73,19,14/9/18 0:00,14/9/18 0:00
1235,90291,75,176,269,124,181,252,66,116,206,21,408,51,10,47,292,10,12,23,19,40,74,24,94,13,26,14/9/18 0:00,14/9/18 0:00
1236,90292,235,38,59,148,25,410,333,496,493,225,38,101,341,223,366,32,40,2,60,87,41,38,8,3,84,14/9/18 0:00,14/9/18 0:00
1237,90293,143,166,313,331,148,321,15,458,288,290,239,171,223,105,190,4,98,2,81,78,60,44,1,17,75,14/9/18 0:00,14/9/18 0:00
1238,90301,397,33,232,165,254,85,458,138,165,366,430,324,432,127,456,52,69,64,68,21,90,9,22,13,97,14/9/18 0:00,14/9/18 0:00
1239,90302,472,68,483,180,277,265,138,252,236,306,387,254,400,115,490,51,77,25,93,9,75,62,50,44,15,14/9/18 0:00,14/9/18 0:00
1240,90303,339,385,83,78,65,44,13,498,367,55,391,269,302,57,44,75,47,45,47,6,21,69,25,23,21,14/9/18 0:00,14/9/18 0:00
1241,90304,376,222,174,255,59,174,181,292,240,392,369,370,49,186,114,0,8,95,5,36,56,33,84,91,33,14/9/18 0:00,14/9/18 0:00
1242,90305,283,186,294,304,4,280,420,84,436,191,91,294,143,203,174,38,68,72,12,18,11,100,6,40,64,14/9/18 0:00,14/9/18 0:00
1243,90401,75,203,333,231,496,126,204,243,70,279,356,157,170,309,24,80,6,10,75,91,82,13,46,60,27,14/9/18 0:00,14/9/18 0:00
1244,90402,307,188,478,335,462,426,16,447,120,79,428,301,43,427,392,88,97,27,21,61,31,50,34,81,92,14/9/18 0:00,14/9/18 0:00
1245,90403,428,235,21,36,329,220,101,305,366,460,364,155,419,447,467,89,77,25,4,16,11,48,39,13,70,14/9/18 0:00,14/9/18 0:00
1246,90404,234,224,480,410,226,382,292,232,183,196,257,320,88,192,48,78,35,53,77,36,39,97,76,8,1,14/9/18 0:00,14/9/18 0:00
1247,90405,11,184,231,130,58,70,181,470,452,316,396,340,403,371,50,4,60,83,28,32,44,55,75,5,69,14/9/18 0:00,14/9/18 0:00
1248,90501,14,82,90,433,389,57,185,23,285,126,313,170,34,252,421,58,38,26,35,76,3,78,66,78,94,14/9/18 0:00,14/9/18 0:00
1249,90502,495,461,274,181,183,248,138,175,295,370,13,448,135,200,215,98,97,18,74,25,5,55,96,6,6,14/9/18 0:00,14/9/18 0:00
1250,90503,203,439,459,429,299,198,315,355,445,123,475,284,453,134,177,100,48,59,2,78,49,40,77,92,81,14/9/18 0:00,14/9/18 0:00
1251,90504,364,358,462,256,25,229,287,262,471,86,401,245,296,429,180,69,29,55,44,58,33,46,91,44,2,14/9/18 0:00,14/9/18 0:00
1252,90505,409,42,131,186,74,238,244,17,366,27,183,474,333,324,114,35,74,75,19,3,95,49,47,4,51,14/9/18 0:00,14/9/18 0:00
1253,90601,428,139,105,377,136,151,379,93,274,353,127,224,323,349,114,63,62,85,21,61,92,96,42,45,83,14/9/18 0:00,14/9/18 0:00
1254,90602,423,18,307,204,361,451,24,125,458,262,287,407,470,71,424,46,86,13,40,63,91,25,83,94,15,14/9/18 0:00,14/9/18 0:00
1255,90603,451,199,122,483,159,500,317,286,31,326,410,142,87,385,275,98,3,58,37,17,52,7,37,92,85,14/9/18 0:00,14/9/18 0:00
1256,90604,319,219,457,442,273,294,265,301,281,106,379,37,123,369,470,39,56,40,52,14,31,51,38,22,26,14/9/18 0:00,14/9/18 0:00
1257,90605,104,222,225,36,46,327,322,205,178,483,267,320,300,489,449,22,67,62,14,98,16,25,43,43,73,14/9/18 0:00,14/9/18 0:00
1258,90606,86,228,346,420,485,359,427,176,18,200,479,468,479,379,295,35,53,50,39,50,2,13,41,10,94,14/9/18 0:00,14/9/18 0:00
1259,90620,279,349,311,466,393,319,460,391,87,19,63,107,208,169,342,96,80,13,96,52,26,42,57,48,49,14/9/18 0:00,14/9/18 0:00
1260,90621,73,208,263,144,499,461,41,160,232,130,110,155,425,495,343,76,64,71,87,100,10,39,71,67,84,14/9/18 0:00,14/9/18 0:00
1261,90623,267,207,202,334,7,85,324,50,298,415,163,297,318,411,3,23,2,32,40,96,53,13,71,15,66,14/9/18 0:00,14/9/18 0:00
1262,90630,308,264,355,10,367,458,119,413,151,7,358,362,187,374,419,59,75,31,26,13,40,18,47,65,0,14/9/18 0:00,14/9/18 0:00
1263,90631,64,368,246,249,243,49,368,463,291,464,8,266,186,475,462,28,26,80,2,81,49,58,84,86,82,14/9/18 0:00,14/9/18 0:00
1264,90638,30,435,354,37,491,341,317,146,179,273,267,79,291,357,348,58,94,16,97,68,43,16,80,22,51,14/9/18 0:00,14/9/18 0:00
1265,90640,280,353,82,339,295,72,470,272,5,36,499,13,264,144,83,92,75,59,37,47,80,25,55,95,51,14/9/18 0:00,14/9/18 0:00
1266,90650,293,251,383,475,313,322,330,466,204,10,184,264,275,164,82,91,48,16,99,55,97,73,87,75,69,14/9/18 0:00,14/9/18 0:00
1267,90660,2,69,85,66,204,304,484,235,493,393,421,52,399,258,50,96,78,17,95,5,14,26,44,69,30,14/9/18 0:00,14/9/18 0:00
1268,90670,146,172,463,406,142,437,108,5,277,382,250,64,110,445,494,6,79,9,44,80,50,43,37,45,62,14/9/18 0:00,14/9/18 0:00
1269,90680,106,59,183,47,219,310,466,461,35,359,454,45,38,20,120,98,73,14,38,99,98,94,31,26,25,14/9/18 0:00,14/9/18 0:00
1270,90701,166,43,18,244,250,432,183,199,231,389,264,305,479,255,442,21,58,94,92,19,28,27,59,18,41,14/9/18 0:00,14/9/18 0:00
1271,90703,189,381,417,330,493,43,133,419,46,75,290,92,189,192,398,13,29,70,77,4,2,75,99,7,84,14/9/18 0:00,14/9/18 0:00
1272,90704,178,312,183,442,174,441,112,221,249,2,465,117,202,8,114,89,80,45,50,54,72,36,6,98,35,14/9/18 0:00,14/9/18 0:00
1273,90706,397,55,84,52,149,284,215,79,2,146,302,95,180,151,496,73,31,51,79,33,29,53,65,94,76,14/9/18 0:00,14/9/18 0:00
1274,90710,198,332,221,290,260,461,112,88,240,19,35,391,21,419,252,19,14,73,73,96,22,16,90,2,14,14/9/18 0:00,14/9/18 0:00
1275,90712,269,220,86,183,163,122,320,493,227,48,462,86,269,120,142,96,96,9,39,72,71,61,30,17,90,14/9/18 0:00,14/9/18 0:00
1276,90713,243,316,241,455,24,289,465,257,494,132,411,259,366,442,367,23,99,69,80,48,17,100,81,31,85,14/9/18 0:00,14/9/18 0:00
1277,90715,147,353,105,344,222,162,256,103,28,264,143,404,159,310,277,27,11,56,77,36,77,96,71,42,54,14/9/18 0:00,14/9/18 0:00
