id,agent_id,agent_name,tier_y,tier_x,tenure,pif_x_auto,pif_x_home,pif_x_otherpc,pif_x_financial,pif_x_total,BusZip5,BusZip3,created_at,updated_at,multiline,retention,pif_y_home,pif_y_hvh,pif_y_other,pif_y_total,premium_y_total,agent_city
2508,2508,Bob Lewis LLC,5,1,0-2,5201,6752,2528,4595,19076,98052,980,2014-09-13 00:00:00,2014-09-13 00:00:00,0.26,0.06,4150,36,1542,4876,5266080,Orlando
3348,3348,John Ortiz Inc,5,2,3-5,17868,7558,7996,2544,35966,98944,989,2014-09-13 00:00:00,2014-09-13 00:00:00,0.11,0.17,2116,37,517,7938,8969940,Miami
2806,2806,Landon Young LLC,4,4,3-5,14166,3449,30,1538,19183,75701,757,2014-09-13 00:00:00,2014-09-13 00:00:00,0.58,0.58,3614,5,903,6087,6939180,New York
5138,5138,Eli Bennett LLC,2,5,11+,5614,7723,963,1592,15892,14903,149,2014-09-13 00:00:00,2014-09-13 00:00:00,0.75,0.94,5576,46,3245,1742,1933620,Chicago
1526,1526,Jace Parker Assoc,2,1,3-5,4792,3532,1721,5013,15058,83703,837,2014-09-13 00:00:00,2014-09-13 00:00:00,0.85,0.74,4930,11,4014,1655,1779125,Seattle
5742,5742,Elijah Wood Group,5,5,11+,8798,146,4688,701,14333,11204,112,2014-09-13 00:00:00,2014-09-13 00:00:00,0.08,0.14,4612,77,4349,1575,1716750,Springfield
3590,3590,Dominic Fisher Inc,3,4,0-2,15239,2240,3968,7959,29406,76058,760,2014-09-13 00:00:00,2014-09-13 00:00:00,0.40,0.63,552,1,1906,8159,8648540,Tucson
5523,5523,Grayson Price Assoc,5,4,11+,3674,2384,7347,302,13707,46217,462,2014-09-13 00:00:00,2014-09-13 00:00:00,0.30,0.18,7629,4,2743,243,238140,Los Angeles
2915,2915,Landon Miller Inc,1,5,11+,18206,7213,4326,4213,33958,39047,390,2014-09-13 00:00:00,2014-09-13 00:00:00,0.73,0.87,3995,99,1853,4678,5192580,Orlando
3180,3180,William Williams Agency,3,2,3-5,10675,1624,7943,7116,27358,37363,373,2014-09-13 00:00:00,2014-09-13 00:00:00,0.47,0.38,2540,77,1888,6120,7038000,Chicago
3696,3696,Robert Davis Enterprise,1,5,11+,6411,6468,710,6464,20053,11953,119,2014-09-13 00:00:00,2014-09-13 00:00:00,0.75,0.73,453,11,4929,5233,5180670,Springfield
5240,5240,Cameron Cruz Group,2,3,11+,11191,4762,1981,1695,19629,77584,775,2014-09-13 00:00:00,2014-09-13 00:00:00,0.95,0.90,5137,95,680,4714,5279680,Tucson
2594,2594,Ryan Peterson Assoc,5,4,3-5,14162,8000,5069,6201,33432,75006,750,2014-09-13 00:00:00,2014-09-13 00:00:00,0.09,0.08,4216,15,2734,3662,4064820,Miami
3405,3405,James Barnes Agency,5,2,0-2,17857,5870,3777,4957,32461,77304,773,2014-09-13 00:00:00,2014-09-13 00:00:00,0.17,0.20,371,97,1796,8363,9032040,Miami
1075,1075,Levi Ortiz LLC,5,5,0-2,14910,594,1114,7870,24488,53563,535,2014-09-13 00:00:00,2014-09-13 00:00:00,0.22,0.13,66,42,1773,8747,9403025,Seattle
5302,5302,Thomas Martin Assoc,2,3,0-2,16038,4124,5177,7354,32693,43232,432,2014-09-13 00:00:00,2014-09-13 00:00:00,0.73,0.67,3503,35,4435,2665,2851550,Boston
1855,1855,Tyler Young Inc,5,1,0-2,16470,7629,4571,4101,32771,11751,117,2014-09-13 00:00:00,2014-09-13 00:00:00,0.29,0.21,3074,94,903,6570,6307200,Los Angeles
2592,2592,Christian Phillips Enterprise,2,5,11+,8583,4169,7048,913,20713,39218,392,2014-09-13 00:00:00,2014-09-13 00:00:00,0.70,0.82,4339,97,4225,1980,1960200,Miami
7834,7834,Henry Reyes LLC,2,5,11+,5303,1250,6957,3123,16633,77080,770,2014-09-13 00:00:00,2014-09-13 00:00:00,0.93,0.82,1559,95,1357,7631,7783620,Boston
8178,8178,Gavin Collins Agency,3,4,6-10,18572,4307,3257,7347,33483,77706,777,2014-09-13 00:00:00,2014-09-13 00:00:00,0.35,0.44,3890,32,262,6460,6330800,New York
7628,7628,Nolan Jones Agency,5,1,6-10,18595,4240,2201,5678,30714,32224,322,2014-09-13 00:00:00,2014-09-13 00:00:00,0.09,0.27,6541,32,2338,1737,1980180,San Francisco
2820,2820,Eric Thompson Agency,4,1,6-10,8073,7195,2082,3613,20963,80120,801,2014-09-13 00:00:00,2014-09-13 00:00:00,0.37,0.55,3576,77,1571,5425,5642000,Tucson
8401,8401,Eric Long Agency,4,3,11+,1097,1144,2009,3717,7967,33913,339,2014-09-13 00:00:00,2014-09-13 00:00:00,0.37,0.45,923,79,4369,5279,6018060,Seattle
7514,7514,Zachary Myers Team,5,3,11+,17678,1024,5103,3458,27263,11706,117,2014-09-13 00:00:00,2014-09-13 00:00:00,0.09,0.30,4193,64,2781,3615,3434250,Seattle
7703,7703,Landon Cox Team,3,5,11+,3413,2804,7663,1725,15605,34223,342,2014-09-13 00:00:00,2014-09-13 00:00:00,0.47,0.52,2951,40,105,7558,8691700,Boston
2633,2633,Gavin Thompson Insurance,4,5,3-5,5487,153,7270,3485,16395,98034,980,2014-09-13 00:00:00,2014-09-13 00:00:00,0.57,0.50,1666,80,4698,4211,4674210,Chicago
5885,5885,Luis Bailey Assoc,4,4,,4247,6467,6739,4522,21975,8844,88,2014-09-13 00:00:00,2014-09-13 00:00:00,0.59,0.54,488,45,1890,8232,7902720,Orlando
5339,5339,Grayson Moore Enterprise,3,4,11+,12686,5502,1877,2241,22306,90706,907,2014-09-13 00:00:00,2014-09-13 00:00:00,0.52,0.41,3613,76,1184,5785,6132100,Miami
4948,4948,David Morgan Agency,2,5,0-2,3516,7724,7515,7564,26319,45432,454,2014-09-13 00:00:00,2014-09-13 00:00:00,0.66,0.70,5582,37,542,4499,4768940,Springfield
7987,7987,Alexander Ward Inc,3,4,3-5,1764,3399,5474,3592,14229,6880,68,2014-09-13 00:00:00,2014-09-13 00:00:00,0.63,0.39,7535,80,2329,716,744640,New York
2606,2606,Ian Hernandez Assoc,5,4,11+,2060,3943,7268,3915,17186,20175,201,2014-09-13 00:00:00,2014-09-13 00:00:00,0.25,0.20,8059,70,2190,345,386400,Springfield
5690,5690,Xavier Anderson Enterprise,3,5,0-2,10591,1305,32,1510,13438,45238,452,2014-09-13 00:00:00,2014-09-13 00:00:00,0.37,0.57,853,69,799,8944,10017280,San Francisco
2694,2694,Samuel Martinez Group,3,3,0-2,8731,705,1638,997,12071,29388,293,2014-09-13 00:00:00,2014-09-13 00:00:00,0.47,0.65,655,35,1696,8283,8448660,Tucson
3280,3280,Jayden Flores Agency,3,2,6-10,10663,5118,2460,2529,20770,41042,410,2014-09-13 00:00:00,2014-09-13 00:00:00,0.51,0.56,1357,14,2516,6783,7291725,Seattle
4445,4445,Gabriel Moore LLC,3,1,11+,3509,4516,3294,6810,18129,91745,917,2014-09-13 00:00:00,2014-09-13 00:00:00,0.41,0.63,4420,78,10,6162,6100380,Seattle
8317,8317,Wyatt Moore Group,4,2,11+,18468,5862,2958,912,28200,77450,774,2014-09-13 00:00:00,2014-09-13 00:00:00,0.46,0.42,6493,15,756,3406,3508180,Los Angeles
2105,2105,William Davis Team,1,4,11+,643,2815,6644,1347,11449,5478,54,2014-09-13 00:00:00,2014-09-13 00:00:00,0.90,0.81,6221,75,2594,1781,2030340,New York
2614,2614,Chase Carter Assoc,5,2,11+,18735,3425,2437,5577,30174,33172,331,2014-09-13 00:00:00,2014-09-13 00:00:00,0.24,0.25,7113,68,3091,400,456000,San Francisco
2257,2257,Juan King Assoc,1,5,11+,10085,2702,1235,3068,17090,78374,783,2014-09-13 00:00:00,2014-09-13 00:00:00,0.94,0.84,5579,3,3212,1879,2104480,Miami
5505,5505,Noah Davis Insurance,4,4,0-2,19526,4732,6854,1254,32366,35611,356,2014-09-13 00:00:00,2014-09-13 00:00:00,0.42,0.37,1063,39,4620,4951,5693650,Seattle
4178,4178,Carlos Allen Inc,5,4,3-5,10565,1079,4627,4034,20305,30084,300,2014-09-13 00:00:00,2014-09-13 00:00:00,0.16,0.13,808,57,939,8870,9136100,Chicago
8265,8265,Brody Howard Assoc,3,4,11+,5129,2369,2347,340,10185,77065,770,2014-09-13 00:00:00,2014-09-13 00:00:00,0.51,0.63,1780,87,1754,7061,7908320,Boston
3435,3435,Dylan Turner Team,3,2,11+,7420,1637,1527,4419,15003,91301,913,2014-09-13 00:00:00,2014-09-13 00:00:00,0.58,0.41,5425,81,3778,1399,1538900,Tucson
3326,3326,Dylan Cook Assoc,1,4,0-2,11536,1760,4545,2367,20208,85260,852,2014-09-13 00:00:00,2014-09-13 00:00:00,0.70,0.89,6769,98,1596,2223,2111850,Miami
1853,1853,Kayden Robinson Insurance,1,4,6-10,18851,6231,4626,6599,36307,10040,100,2014-09-13 00:00:00,2014-09-13 00:00:00,0.65,0.90,3975,87,4732,1893,2082300,Seattle
4146,4146,Jace Ross Agency,2,1,11+,7291,6892,5181,3201,22565,17543,175,2014-09-13 00:00:00,2014-09-13 00:00:00,0.71,0.75,5223,49,192,5224,5276240,Boston
8092,8092,Evan Rodriguez Insurance,2,4,11+,14240,1151,7226,3510,26127,93422,934,2014-09-13 00:00:00,2014-09-13 00:00:00,0.65,0.79,4151,97,3395,3046,3167840,New York
8284,8284,Brody Cook Insurance,2,1,11+,18575,3030,3260,6753,31618,32725,327,2014-09-13 00:00:00,2014-09-13 00:00:00,0.82,0.93,9332,87,1176,94,105280,San Francisco
4287,4287,Ryder Collins LLC,2,3,11+,18131,1599,3079,6272,29081,60076,600,2014-09-13 00:00:00,2014-09-13 00:00:00,0.80,0.70,3464,1,4240,2985,3044700,Tucson
5833,5833,Sebastian Myers Team,5,3,6-10,13139,1743,5587,7055,27524,10803,108,2014-09-13 00:00:00,2014-09-13 00:00:00,0.30,0.27,102,84,3603,6902,7419650,Los Angeles
8049,8049,Landon Martin Agency,4,1,11+,7862,5867,2098,5964,21791,34293,342,2014-09-13 00:00:00,2014-09-13 00:00:00,0.65,0.38,4328,94,1556,4713,4807260,Springfield
4363,4363,Nolan Thompson Agency,1,5,11+,6323,1512,2850,4694,15379,11772,117,2014-09-13 00:00:00,2014-09-13 00:00:00,0.84,0.94,1565,79,1839,7209,7497360,San Francisco
6160,6160,Bentley Wright Agency,1,4,11+,16064,2145,7502,5415,31126,60430,604,2014-09-13 00:00:00,2014-09-13 00:00:00,0.82,0.87,6062,85,1219,3327,3293730,San Francisco
5461,5461,Elijah Thomas Enterprise,3,2,3-5,18950,7728,694,6311,33683,89129,891,2014-09-13 00:00:00,2014-09-13 00:00:00,0.39,0.58,1695,33,2634,6332,6521960,Orlando
3309,3309,Easton Sanders Group,4,3,11+,19074,1341,3985,4074,28474,4401,44,2014-09-13 00:00:00,2014-09-13 00:00:00,0.58,0.39,727,92,2641,7235,7090300,Tucson
2287,2287,Julian Powell Group,5,1,3-5,5798,6596,1543,3677,17614,3825,38,2014-09-13 00:00:00,2014-09-13 00:00:00,0.08,0.30,3427,79,4456,2735,2707650,Los Angeles
5300,5300,Robert Rivera Team,5,5,0-2,4787,6247,4224,5533,20791,86314,863,2014-09-13 00:00:00,2014-09-13 00:00:00,0.10,0.12,1675,90,2201,6731,7538720,San Francisco
4340,4340,Dylan Jones LLC,5,5,11+,6726,3377,2003,375,12481,97405,974,2014-09-13 00:00:00,2014-09-13 00:00:00,0.29,0.17,5201,24,4048,1425,1610250,San Francisco
7008,7008,Elijah James Agency,2,5,3-5,10399,5243,3006,1966,20614,94539,945,2014-09-13 00:00:00,2014-09-13 00:00:00,0.67,0.87,4646,5,3263,2789,2649550,Boston
4534,4534,Austin Sanders Agency,3,1,0-2,12339,1459,1493,2130,17421,30114,301,2014-09-13 00:00:00,2014-09-13 00:00:00,0.63,0.46,5814,5,830,4057,4178710,Springfield
1117,1117,Charles Jones Inc,3,4,0-2,1226,3607,6058,7365,18256,19301,193,2014-09-13 00:00:00,2014-09-13 00:00:00,0.46,0.46,3631,84,3730,3265,3526200,Springfield
6735,6735,Nathaniel Sullivan Team,1,2,11+,9355,1342,4320,2413,17430,71730,717,2014-09-13 00:00:00,2014-09-13 00:00:00,0.78,0.89,2688,77,651,7299,8247870,Seattle
1038,1038,Levi Reed Team,3,2,0-2,19109,2168,5323,2303,28903,11553,115,2014-09-13 00:00:00,2014-09-13 00:00:00,0.48,0.36,4020,36,1464,5200,5304000,Chicago
7048,7048,Tyler Bell Assoc,5,1,3-5,14674,5812,3822,1537,25845,11358,113,2014-09-13 00:00:00,2014-09-13 00:00:00,0.22,0.27,5520,95,1540,3565,3992800,San Francisco
7478,7478,Carlos Gonzalez Inc,3,5,11+,14890,7349,2328,2857,27424,91902,919,2014-09-13 00:00:00,2014-09-13 00:00:00,0.35,0.38,8409,80,713,1518,1593900,Seattle
4835,4835,Josiah Patel Assoc,5,5,11+,9394,6964,4444,4426,25228,49423,494,2014-09-13 00:00:00,2014-09-13 00:00:00,0.12,0.11,9318,41,184,1180,1333400,Orlando
8062,8062,Nicholas Rivera Team,4,2,6-10,3393,2568,3591,4276,13828,34233,342,2014-09-13 00:00:00,2014-09-13 00:00:00,0.55,0.51,2610,36,2603,5481,5371380,Seattle
4821,4821,Connor Rivera Insurance,5,5,0-2,4592,1804,4481,5336,16213,77802,778,2014-09-13 00:00:00,2014-09-13 00:00:00,0.17,0.16,4855,51,204,5621,5564790,Los Angeles
4383,4383,Jackson Richardson Team,5,4,11+,19419,5524,3790,2644,31377,68510,685,2014-09-13 00:00:00,2014-09-13 00:00:00,0.14,0.09,2400,84,3752,4496,4675840,Boston
7197,7197,Cooper Bailey Team,5,5,11+,6188,3404,6444,6792,22828,94583,945,2014-09-13 00:00:00,2014-09-13 00:00:00,0.10,0.13,7090,92,1814,1743,1725570,San Francisco
8130,8130,Parker Turner Assoc,3,3,3-5,12153,5259,6730,7905,32047,32835,328,2014-09-13 00:00:00,2014-09-13 00:00:00,0.63,0.47,4725,35,1073,4908,5546040,Tucson
2527,2527,Joshua Wood LLC,3,4,0-2,3217,335,2964,3384,9900,78745,787,2014-09-13 00:00:00,2014-09-13 00:00:00,0.58,0.60,6521,17,3670,535,583150,Seattle
3644,3644,Nathan Turner Team,2,4,11+,14533,1535,1862,3483,21413,90712,907,2014-09-13 00:00:00,2014-09-13 00:00:00,0.91,0.84,2282,88,1087,7287,8380050,San Francisco
5105,5105,Henry Morris Team,3,4,3-5,3620,63,175,1771,5629,59601,596,2014-09-13 00:00:00,2014-09-13 00:00:00,0.45,0.50,5665,42,3672,1365,1542450,Tucson
8001,8001,Bryson Walker Agency,4,4,11+,8310,7657,5006,6081,27054,32250,322,2014-09-13 00:00:00,2014-09-13 00:00:00,0.53,0.48,5703,31,2513,2499,2548980,New York
659,659,Benjamin Lee Insurance,3,4,11+,2409,5066,6278,2288,16041,55082,550,2014-09-13 00:00:00,2014-09-13 00:00:00,0.52,0.41,3686,69,2416,4576,4530240,Los Angeles
2018,2018,Jace Davis Insurance,1,3,6-10,7647,2385,3001,324,13357,10025,100,2014-09-13 00:00:00,2014-09-13 00:00:00,0.80,0.71,5983,31,3168,1565,1737150,Los Angeles
3854,3854,Bentley Wilson LLC,4,5,11+,9782,7975,695,771,19223,16686,166,2014-09-13 00:00:00,2014-09-13 00:00:00,0.42,0.59,280,15,4225,6229,6727320,Los Angeles
5421,5421,Parker Martin Insurance,4,4,11+,11440,1986,7475,3890,24791,31709,317,2014-09-13 00:00:00,2014-09-13 00:00:00,0.48,0.39,1211,84,567,8892,8447400,Boston
3101,3101,Juan Walker Agency,3,3,11+,3202,6099,1412,5925,16638,46060,460,2014-09-13 00:00:00,2014-09-13 00:00:00,0.55,0.65,2491,3,4201,4063,4672450,Chicago
7786,7786,Gabriel Wong Enterprise,2,2,0-2,9476,4600,4227,4894,23197,33853,338,2014-09-13 00:00:00,2014-09-13 00:00:00,0.76,0.75,3201,43,1177,6343,6025850,Orlando
3437,3437,Xavier Davis Team,1,4,3-5,6142,5178,7964,730,20014,33635,336,2014-09-13 00:00:00,2014-09-13 00:00:00,0.74,0.78,3468,80,303,6915,6776700,Tucson
6586,6586,Ayden Smith Team,2,2,3-5,1592,4360,7162,1504,14618,27012,270,2014-09-13 00:00:00,2014-09-13 00:00:00,0.66,0.81,4247,51,2813,3659,3988310,Seattle
7017,7017,Ethan Mitchell Inc,4,2,3-5,14021,6916,4831,5757,31525,33330,333,2014-09-13 00:00:00,2014-09-13 00:00:00,0.36,0.62,4938,92,795,4951,4802470,San Francisco
2845,2845,Adam Garcia Assoc,1,4,3-5,14256,6519,2848,5788,29411,84010,840,2014-09-13 00:00:00,2014-09-13 00:00:00,0.79,0.69,2862,10,4613,3292,3588280,San Francisco
343,343,Tristan Robertson Insurance,5,3,11+,19925,7664,322,7721,35632,43560,435,2014-09-13 00:00:00,2014-09-13 00:00:00,0.11,0.08,7657,95,545,2482,2655740,Springfield
152,152,Angel Russell Inc,2,2,6-10,10551,3710,5347,6992,26600,11209,112,2014-09-13 00:00:00,2014-09-13 00:00:00,0.90,0.94,2993,49,2426,5316,5475480,Orlando
7517,7517,Gavin Turner Insurance,2,4,11+,13197,1948,1340,3947,20432,32960,329,2014-09-13 00:00:00,2014-09-13 00:00:00,0.90,0.90,8281,1,757,1745,1936950,Springfield
2819,2819,Jason Scott Agency,2,3,0-2,7288,3965,5406,6423,23082,92311,923,2014-09-13 00:00:00,2014-09-13 00:00:00,0.79,0.86,9310,71,53,1354,1367540,Los Angeles
4628,4628,Zachary Taylor Agency,5,5,11+,9407,2110,4104,2391,18012,15401,154,2014-09-13 00:00:00,2014-09-13 00:00:00,0.12,0.15,7581,73,179,2956,3177700,Miami
6402,6402,Bentley Brooks LLC,4,4,3-5,5625,919,7724,7230,21498,92843,928,2014-09-13 00:00:00,2014-09-13 00:00:00,0.38,0.65,4880,16,3288,2606,2527820,New York
5228,5228,Mason Gomez Inc,5,1,0-2,13467,503,4442,336,18748,36830,368,2014-09-13 00:00:00,2014-09-13 00:00:00,0.28,0.30,4323,32,681,5756,6331600,Tucson
6004,6004,Hunter Myers LLC,2,1,11+,11007,4352,844,5937,22140,32765,327,2014-09-13 00:00:00,2014-09-13 00:00:00,0.67,0.72,3534,68,661,6529,7116610,Los Angeles
3814,3814,Colton Phillips Group,4,1,11+,8830,5461,7882,2558,24731,44090,440,2014-09-13 00:00:00,2014-09-13 00:00:00,0.47,0.62,4906,30,3661,2196,2327760,Los Angeles
4184,4184,Aiden Hill Inc,5,5,11+,1608,6384,5405,7711,21108,79904,799,2014-09-13 00:00:00,2014-09-13 00:00:00,0.08,0.22,2065,46,185,8499,9008940,San Francisco
7071,7071,Owen Howard Enterprise,4,3,0-2,4425,1945,7636,3993,17999,70403,704,2014-09-13 00:00:00,2014-09-13 00:00:00,0.50,0.38,9173,18,1370,236,250160,Orlando
4900,4900,Ryan Richardson LLC,1,2,6-10,16328,2987,6045,6015,31375,33432,334,2014-09-13 00:00:00,2014-09-13 00:00:00,0.93,0.76,5227,87,4211,1279,1394110,Orlando
184,184,Adam Nguyen Team,2,4,11+,3543,205,6121,6802,16671,18509,185,2014-09-13 00:00:00,2014-09-13 00:00:00,0.80,0.69,6816,86,389,3515,3901650,Springfield
8264,8264,Elijah Myers Enterprise,4,5,11+,19457,6032,5897,2866,34252,33139,331,2014-09-13 00:00:00,2014-09-13 00:00:00,0.49,0.46,5430,53,2738,2588,2665640,Chicago
4743,4743,Caleb Myers Team,4,1,11+,5921,1042,3614,6924,17501,48125,481,2014-09-13 00:00:00,2014-09-13 00:00:00,0.38,0.54,2746,72,3300,4692,5208120,New York
5557,5557,Caleb Martinez Inc,3,3,11+,598,3248,5051,3369,12266,91304,913,2014-09-13 00:00:00,2014-09-13 00:00:00,0.57,0.59,3306,34,3494,3979,4257530,Miami
4496,4496,Aiden Walker Agency,1,2,0-2,17782,7885,2139,7994,35800,61832,618,2014-09-13 00:00:00,2014-09-13 00:00:00,0.74,0.92,4560,23,53,6183,6306660,Seattle
1126,1126,James Lewis Insurance,4,3,0-2,18340,6139,1658,180,26317,60617,606,2014-09-13 00:00:00,2014-09-13 00:00:00,0.53,0.41,4779,54,2195,3797,4214670,Boston
6295,6295,Brandon Reyes Team,5,5,11+,12460,6585,2217,7104,28366,79925,799,2014-09-13 00:00:00,2014-09-13 00:00:00,0.09,0.26,2674,62,1773,6316,6568640,Springfield
8080,8080,Eric Perez Inc,2,4,,616,3633,2303,4065,10617,8080,80,2014-09-13 00:00:00,2014-09-13 00:00:00,0.75,0.69,6707,26,727,3367,3636360,Los Angeles
2656,2656,Matthew Robinson LLC,5,3,6-10,6839,3179,1229,1601,12848,98008,980,2014-09-13 00:00:00,2014-09-13 00:00:00,0.30,0.05,8716,85,519,1508,1598480,Springfield
781,781,Nathaniel Kelly Inc,2,3,11+,14707,5227,1387,2138,23459,19047,190,2014-09-13 00:00:00,2014-09-13 00:00:00,0.73,0.75,6778,93,2878,1080,1144800,Orlando
2719,2719,Henry Thomas Group,1,4,6-10,18680,3108,7645,3140,32573,10941,109,2014-09-13 00:00:00,2014-09-13 00:00:00,0.70,0.67,2135,82,4372,4241,4113770,Springfield
1224,1224,Luis Ortiz Inc,5,3,,436,4678,6426,5244,16784,59701,597,2014-09-13 00:00:00,2014-09-13 00:00:00,0.28,0.12,6754,36,3209,833,891310,Chicago
4181,4181,Nathaniel Barnes Assoc,4,3,3-5,15702,6049,5490,332,27573,29501,295,2014-09-13 00:00:00,2014-09-13 00:00:00,0.55,0.62,6204,34,1162,3435,3606750,Orlando
6980,6980,Julian Morris Assoc,4,2,11+,15635,875,3516,6611,26637,91750,917,2014-09-13 00:00:00,2014-09-13 00:00:00,0.59,0.44,476,43,2690,7630,7935200,Miami
449,449,John Hughes Team,1,5,11+,1762,1150,1848,4728,9488,30308,303,2014-09-13 00:00:00,2014-09-13 00:00:00,0.78,0.75,7647,82,1004,2107,2128070,Los Angeles
1503,1503,Daniel Mitchell LLC,5,5,11+,17673,7443,22,7200,32338,13350,133,2014-09-13 00:00:00,2014-09-13 00:00:00,0.05,0.12,5672,77,3120,1973,1933540,New York
4518,4518,Charles Wright Assoc,1,1,6-10,5148,777,3999,102,10026,83843,838,2014-09-13 00:00:00,2014-09-13 00:00:00,0.86,0.82,3462,20,1609,5751,5693490,Los Angeles
420,420,Jose Gray Insurance,3,3,11+,7565,4667,5347,1327,18906,40391,403,2014-09-13 00:00:00,2014-09-13 00:00:00,0.40,0.65,225,82,2745,7791,8180550,New York
6556,6556,Nicholas Gray Insurance,5,3,11+,14241,3403,3217,5491,26352,27312,273,2014-09-13 00:00:00,2014-09-13 00:00:00,0.06,0.13,9247,59,933,604,597960,Tucson
7626,7626,Nolan Reed Enterprise,3,4,11+,8175,7655,6506,519,22855,91006,910,2014-09-13 00:00:00,2014-09-13 00:00:00,0.41,0.48,4689,7,4266,1881,2050290,Springfield
3024,3024,Samuel Robinson Insurance,1,2,6-10,16950,1137,7735,4043,29865,55420,554,2014-09-13 00:00:00,2014-09-13 00:00:00,0.93,0.67,133,30,2134,8554,9580480,Tucson
7998,7998,James Clark Inc,2,2,3-5,2412,7340,7080,2494,19326,77581,775,2014-09-13 00:00:00,2014-09-13 00:00:00,0.71,0.74,2185,93,4272,4306,4650480,Springfield
4982,4982,Jacob Price Team,4,3,11+,4050,4029,123,5104,13306,76049,760,2014-09-13 00:00:00,2014-09-13 00:00:00,0.57,0.59,5124,98,1449,4187,4815050,Miami
4984,4984,Cooper Young Assoc,2,5,11+,9456,3561,1362,6805,21184,70053,700,2014-09-13 00:00:00,2014-09-13 00:00:00,0.76,0.93,1983,58,4363,4455,4410450,New York
5548,5548,Tristan Ortiz Group,3,3,0-2,11125,655,1029,4447,17256,32835,328,2014-09-13 00:00:00,2014-09-13 00:00:00,0.47,0.42,3608,28,4744,2479,2664925,Orlando
2836,2836,Bryson Gonzalez Inc,3,1,11+,17124,4623,3307,7653,32707,80111,801,2014-09-13 00:00:00,2014-09-13 00:00:00,0.52,0.46,9210,24,1263,364,353080,Los Angeles
3140,3140,David Taylor Assoc,1,1,,10157,5763,1995,3326,21241,11566,115,2014-09-13 00:00:00,2014-09-13 00:00:00,0.91,0.85,2256,18,1469,7121,6907370,Boston
6562,6562,Lucas Myers Group,5,5,11+,9650,879,2200,4185,16914,90275,902,2014-09-13 00:00:00,2014-09-13 00:00:00,0.13,0.21,9281,45,433,1105,1149200,New York
7248,7248,Colton Clark Group,2,2,0-2,5854,6263,2963,2069,17149,27529,275,2014-09-13 00:00:00,2014-09-13 00:00:00,0.85,0.86,3164,36,4762,2902,3308280,Los Angeles
4804,4804,Colton Lopez LLC,3,5,11+,8753,5748,5537,2250,22288,45240,452,2014-09-13 00:00:00,2014-09-13 00:00:00,0.43,0.42,3717,7,416,6725,7263000,Orlando
8224,8224,Levi Walker Group,2,5,0-2,1076,7586,6139,2165,16966,77612,776,2014-09-13 00:00:00,2014-09-13 00:00:00,0.74,0.76,6582,66,2741,1476,1490760,San Francisco
1199,1199,Cooper Powell Assoc,2,3,0-2,6161,2328,3215,6348,18052,15217,152,2014-09-13 00:00:00,2014-09-13 00:00:00,0.89,0.69,2493,60,4561,3753,3828060,Seattle
8348,8348,Angel Bell Assoc,5,4,11+,915,2196,5424,3267,11802,33912,339,2014-09-13 00:00:00,2014-09-13 00:00:00,0.10,0.21,3411,1,4688,2772,2938320,Boston
5121,5121,Damian Carter Assoc,4,5,11+,18881,7033,5791,7810,39515,92284,922,2014-09-13 00:00:00,2014-09-13 00:00:00,0.56,0.46,3155,27,3940,3754,3716460,Orlando
5686,5686,Ryder Hall Group,1,4,3-5,17548,1221,4992,3287,27048,15650,156,2014-09-13 00:00:00,2014-09-13 00:00:00,0.81,0.80,2532,97,4618,3630,3738900,Los Angeles
2193,2193,Aaron White Assoc,1,1,0-2,10764,2462,1783,7142,22151,49426,494,2014-09-13 00:00:00,2014-09-13 00:00:00,0.81,0.74,770,60,3243,6805,6941100,Boston
3017,3017,Hudson Thomas Enterprise,2,5,11+,3100,6619,3850,6878,20447,97267,972,2014-09-13 00:00:00,2014-09-13 00:00:00,0.71,0.89,8417,75,1297,1090,1035500,New York
6737,6737,Hudson Robertson Agency,3,2,11+,9002,5066,3313,1648,19029,94401,944,2014-09-13 00:00:00,2014-09-13 00:00:00,0.57,0.65,997,66,2023,7793,7948860,Chicago
7417,7417,John Lopez Insurance,5,4,11+,16183,4608,518,4253,25562,94104,941,2014-09-13 00:00:00,2014-09-13 00:00:00,0.09,0.07,4278,65,1279,5257,5099290,Miami
1076,1076,Robert Stewart Agency,5,5,0-2,19128,7771,143,3438,30480,89014,890,2014-09-13 00:00:00,2014-09-13 00:00:00,0.15,0.24,4709,13,2813,3345,3679500,Los Angeles
4176,4176,Cooper Ward Inc,2,4,,19399,1270,1204,1267,23140,30315,303,2014-09-13 00:00:00,2014-09-13 00:00:00,0.89,0.87,5151,82,1683,3965,4202900,Orlando
533,533,Xavier Gray Assoc,1,4,11+,489,1197,4653,3662,10001,22407,224,2014-09-13 00:00:00,2014-09-13 00:00:00,0.75,0.68,6538,41,2319,1988,2067520,Orlando
1097,1097,Juan Sanders LLC,5,4,0-2,15994,940,7563,7868,32365,55344,553,2014-09-13 00:00:00,2014-09-13 00:00:00,0.22,0.17,5302,73,1204,4311,4440330,Los Angeles
4015,4015,Josiah Adams Team,1,3,3-5,5605,1523,3975,1905,13008,24201,242,2014-09-13 00:00:00,2014-09-13 00:00:00,0.83,0.95,5851,16,447,4576,4713280,Los Angeles
