id,zip,Market Potential,Agency Presence,Competitive Assessment,Customer Behavior,Luxury Automobiles,Motorcycles,High Value Homes,Likely to Purchase New Car This Year,Likely to Purchase New Home This Year,Likely to Retire This Year,Household Income,Household Net Worth,Agent Coverage,Tier 1 Agents,Tier 2 Agents,Tier 3 Agents,Auto Policies in Force,Home Policies in Force,Total Policies in Force,Auto Policy Growth (YoY),Home Policy Growth (YoY),Total Policy Growth (YoY),Customer Base Loyal,Customer Base Disloyal to Competitors,Retention Rate,Multiline Percentage,Retention Rate Growth (YoY),Multiline Percentage Growth (YoY),Willing to Pay for Quality,Brand Loyalty,Luxury Tastes,Sends Word of Mouth,Personal Touch Loyalty,Household Count,Overall Weighted ZIP Index Score,Urbanicity,Company Footprint,Urban,Rural,Suburban,Present,Absent,varid_43,varid_44,varid_45,varid_46,varid_47,varid_48,varid_49,varid_50,varid_51,varid_52,varid_53,varid_54,varid_55,varid_56,varid_57,varid_58,varid_59,varid_60,varid_61,varid_62,varid_63,varid_64,varid_65,varid_66,varid_67,varid_68,varid_69,varid_70,varid_71,varid_72,varid_73,varid_74,varid_75,varid_76,varid_77,varid_78,varid_79,varid_80,varid_81,varid_82,varid_83,varid_84,varid_85,varid_86,varid_87,varid_88,varid_89,varid_90,varid_91,varid_92,varid_93,varid_94,varid_95,varid_96,varid_97,varid_98,varid_99,varid_100,varid_101,varid_102,varid_103,varid_104,varid_105,varid_106,varid_107,varid_108,varid_109,varid_110,varid_111,varid_112,varid_113,varid_114,varid_115,varid_116,varid_117,varid_118,varid_119,varid_120,varid_121,varid_122,varid_123,varid_124,varid_125,varid_126,varid_127,varid_128,varid_129,varid_130,varid_131,varid_132,varid_133,varid_134,varid_135,varid_136,varid_137,varid_138,varid_139,varid_140,varid_141,varid_142,varid_143,varid_144,varid_145,varid_146,varid_147,varid_148,varid_149,varid_150,created_at,updated_at
1122,11950,0,0,0,0,0.05,0.15,0.48,0.66,0.22,0.54,0.57,0.64,0.06,0.06,0.18,0.34,1.14,0.54,0.56,0.72,0.20,0.39,0.19,0.33,0.78,0.65,0.05,0.33,1.01,0.23,0.35,0.94,0.49,0.19,0.04,0,0,0,1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
1123,11951,0,0,0,0,0.01,0.17,0.59,0.75,0.24,0.49,0.58,0.60,0.05,0.05,0.21,0.24,0.83,0.45,0.66,0.70,0.19,0.27,0.23,0.35,0.93,0.66,0.04,0.32,0.86,0.26,0.30,0.84,0.51,0.17,0.04,0,0,0,1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
1124,11952,0,0,0,0,0.01,0.15,0.52,0.69,0.21,0.61,0.50,0.56,0.06,0.06,0.15,0.29,0.88,0.47,0.63,0.73,0.20,0.34,0.22,0.30,0.83,0.71,0.04,0.42,0.92,0.25,0.29,0.98,0.55,0.17,0.04,0,0,0,1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
1125,11953,0,0,0,0,0.01,0.16,0.54,0.68,0.20,0.50,0.58,0.47,0.05,0.07,0.19,0.25,0.77,0.58,0.49,0.76,0.20,0.31,0.20,0.44,0.71,0.62,0.04,0.30,0.96,0.25,0.33,0.75,0.45,0.20,0.04,0,0,0,1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
1126,11954,0,0,0,0,0.01,0.01,0.57,0.73,0.19,0.46,0.51,0.68,0.06,0.06,0.15,0.36,0.76,0.60,0.63,0.57,0.22,0.31,0.23,0.37,0.89,0.69,0.05,0.39,1.08,0.24,0.39,0.98,0.58,0.17,0.03,0,0,0,1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
1127,11955,0,0,0,0,0.01,0.12,0.43,0.86,0.20,0.53,0.51,0.51,0.06,0.05,0.18,0.30,1.03,0.51,0.67,0.63,0.21,0.30,0.24,0.40,0.71,0.58,0.03,0.34,1.03,0.22,0.29,0.86,0.39,0.17,0.05,0,0,0,1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
1128,11957,0,0,0,0,0.19,0.01,0.45,0.60,0.21,0.45,0.42,0.68,0.04,0.06,0.16,0.24,0.96,0.63,0.66,0.62,0.29,0.30,0.25,0.31,0.91,0.53,0.05,0.41,0.80,0.32,0.32,0.80,0.52,0.18,0.04,0,0,0,1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
1129,11958,0,0,0,0,0.01,0.16,0.50,0.73,0.18,0.57,0.52,0.49,0.05,0.06,0.15,0.28,0.87,0.48,0.67,0.62,0.24,0.31,0.28,0.35,0.80,0.60,0.03,0.37,0.97,0.31,0.35,0.88,0.41,0.19,0.04,0,0,0,1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
1130,11961,0,0,0,0,0.01,0.12,0.59,0.64,0.20,0.58,0.53,0.52,0.05,0.06,0.21,0.29,0.91,0.63,0.46,0.61,0.19,0.36,0.21,0.43,0.81,0.63,0.03,0.41,0.77,0.23,0.33,0.75,0.48,0.20,0.05,0,0,0,1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
1131,11963,0,0,0,0,0.01,0.01,0.56,0.79,0.17,0.44,0.60,0.48,0.06,0.05,0.17,0.28,0.77,0.53,0.55,0.69,0.25,0.33,0.27,0.42,0.81,0.60,0.03,0.30,1.14,0.29,0.36,0.87,0.39,0.17,0.04,0,0,0,1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
1132,11964,0,0,0,0,0.01,0.01,0.53,0.83,0.23,0.46,0.46,0.50,0.05,0.06,0.18,0.29,0.98,0.66,0.46,0.72,0.28,0.35,0.21,0.41,0.83,0.59,0.03,0.29,0.86,0.31,0.39,0.91,0.43,0.16,0.04,0,0,0,1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
1133,11965,0,0,0,0,0.01,0.01,0.60,0.77,0.23,0.42,0.58,0.56,0.05,0.05,0.19,0.26,1.11,0.67,0.59,0.57,0.22,0.41,0.20,0.31,0.84,0.58,0.04,0.42,1.07,0.24,0.38,0.80,0.40,0.19,0.04,0,0,0,1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
1134,11967,0,0,0,0,0.01,0.01,0.45,0.60,0.23,0.54,0.56,0.56,0.04,0.06,0.20,0.29,0.78,0.49,0.62,0.65,0.24,0.33,0.25,0.35,0.85,0.53,0.04,0.37,1.03,0.32,0.38,0.75,0.39,0.20,0.04,0,0,0,1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
1135,11968,0,0,0,0,0.01,0.06,0.58,0.73,0.19,0.41,0.48,0.62,0.05,0.06,0.21,0.34,0.88,0.51,0.59,0.75,0.27,0.31,0.20,0.33,0.69,0.59,0.04,0.36,1.00,0.30,0.30,0.68,0.46,0.14,0.04,0,0,0,1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
1136,11971,0,0,0,0,0.01,0.07,0.54,0.66,0.16,0.41,0.50,0.58,0.06,0.05,0.22,0.33,1.13,0.62,0.57,0.59,0.20,0.33,0.27,0.41,0.74,0.60,0.04,0.37,0.99,0.24,0.39,0.90,0.46,0.16,0.04,0,0,0,1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
1137,11976,0,0,0,0,0.01,0.02,0.41,0.65,0.17,0.43,0.59,0.67,0.05,0.07,0.18,0.34,1.13,0.66,0.50,0.79,0.29,0.30,0.20,0.31,0.81,0.67,0.04,0.37,1.07,0.31,0.36,0.75,0.42,0.16,0.04,0,0,0,1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
1138,11977,0,0,0,0,0.03,0.08,0.49,0.70,0.22,0.61,0.56,0.48,0.05,0.07,0.17,0.35,1.09,0.66,0.61,0.79,0.27,0.38,0.25,0.34,0.77,0.51,0.04,0.31,1.09,0.23,0.36,0.92,0.44,0.15,0.04,0,0,0,1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
1139,11978,0,0,0,0,0.20,0.01,0.41,0.58,0.21,0.42,0.49,0.47,0.05,0.05,0.18,0.36,0.77,0.65,0.68,0.55,0.24,0.29,0.21,0.33,0.86,0.67,0.04,0.32,0.85,0.23,0.37,0.92,0.55,0.17,0.05,0,0,0,1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
1140,11980,0,0,0,0,0.01,0.14,0.47,0.76,0.16,0.60,0.44,0.59,0.06,0.07,0.17,0.32,0.98,0.45,0.54,0.57,0.20,0.36,0.22,0.38,0.90,0.54,0.05,0.42,0.82,0.22,0.36,0.81,0.46,0.18,0.04,0,0,0,1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
1141,90001,0,0,0,0,0.01,0.19,0.86,0.46,1.07,0.09,0.80,0.32,0.46,0.71,0.95,0.34,0.20,0.60,0.51,0.08,1.08,0.77,0.93,0.82,0.45,0.38,0.14,0.56,0.03,0.29,0.35,0.39,0.12,1.06,0.35,0,0,0,1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
1142,90002,0,0,0,0,0.01,0.05,0.64,0.67,0.95,0.09,0.93,0.34,0.67,0.56,1.01,0.29,0.20,0.73,0.47,0.06,0.80,0.69,0.74,0.74,0.40,0.49,0.16,0.63,0.02,0.32,0.46,0.29,0.11,0.75,0.32,0,0,0,1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
